element_id,element_type,element_size,material_id,interface_refinement
1344,HEX8,1.147165185280538,5,2
1345,WEDGE6,2.4689526477897785,3,2
1346,HEX20,2.024793971872621,5,3
1347,TETRA4,3.013764668746256,1,1
1348,TETRA4,1.2456792079355925,1,1
1349,TETRA4,2.013144080702061,4,2
1350,HEX20,1.6391587263055414,5,3
1351,TETRA10,1.061974690703025,5,3
1352,HEX20,1.7042797256306077,4,1
1353,HEX20,1.9554589839488488,3,3
1354,HEX8,2.9774012703120394,4,2
1355,TETRA4,1.4171584066346075,1,1
1356,WEDGE6,1.9008947376889689,5,5
1357,TETRA10,1.8076973838756474,2,2
1358,WEDGE6,1.5648753568220146,2,2
1359,HEX8,1.5998796155027881,1,2
1360,HEX8,2.0625636305254416,5,2
1361,TETRA10,1.59969674279081,5,1
1362,WEDGE6,1.5363804256971423,4,1
1363,TETRA10,1.4162515806408733,3,3
1364,TETRA10,1.0507969869883986,4,2
1365,TETRA4,2.1817377178114343,2,3
1366,WEDGE6,1.411800305088454,5,1
1367,TETRA4,2.386688091387708,3,1
1368,TETRA4,2.4067989406879207,4,3
1369,TETRA4,3.3853630250927744,3,1
1370,HEX20,1.8839339165443263,2,2
1371,HEX8,1.9505064561165066,3,3
1372,HEX8,1.9810813197570165,5,3
1373,HEX20,1.7825604729129039,3,4
1374,TETRA10,2.3490431656453703,3,3
1375,WEDGE6,1.6083782473405988,4,1
1376,WEDGE6,1.9457628970819005,3,2
1377,WEDGE6,1.5958895272505673,3,1
1378,TETRA4,1.11254236385546,2,2
1379,WEDGE6,2.0612494143133233,3,1
1380,WEDGE6,0.7225653148717789,4,1
1381,WEDGE6,1.9441082482490757,4,4
1382,HEX8,2.2846096604614314,5,1
1383,HEX20,1.966779626339149,2,1
1384,TETRA10,1.3011289137555657,1,1
1385,HEX20,2.621909198672094,5,2
1386,WEDGE6,2.8416401889163567,3,3
1387,TETRA10,2.0130931525886178,2,1
1388,TETRA10,2.876115732103133,5,1
1389,HEX20,3.1142156857261356,4,2
1390,HEX20,1.3600489405281262,2,4
1391,HEX20,1.2544682072408,2,2
1392,HEX20,2.0605156653649668,3,1
1393,TETRA4,0.6425773133115269,2,3
1394,HEX8,1.5427115456978473,2,2
1395,HEX8,1.352940997348325,1,1
1396,WEDGE6,1.5577834186630417,3,2
1397,TETRA4,1.1409123938562218,2,2
1398,TETRA10,1.5749307093577685,2,1
1399,HEX20,1.9773881183420068,1,5
1400,WEDGE6,2.7668878260007492,1,1
1401,TETRA10,1.897595705394216,4,2
1402,HEX8,0.9681600569436538,3,3
1403,TETRA10,1.6813760303352905,1,2
1404,HEX20,2.5237349903861532,2,3
1405,HEX20,1.5493368363763165,1,4
1406,HEX8,2.025119737666899,5,2
1407,HEX20,2.372274521743691,4,2
1408,TETRA4,1.7362402468905977,4,2
1409,WEDGE6,1.8361295750871596,3,4
1410,HEX8,1.9677588879238928,4,1
1411,HEX8,1.4554115902710563,3,1
1412,TETRA10,1.5506615027493627,5,4
1413,HEX8,1.2669479121571656,2,2
1414,WEDGE6,1.4253827744120107,5,1
1415,TETRA4,2.1030133612070214,3,1
1416,TETRA10,1.9381356366188043,3,2
1417,WEDGE6,1.1735130208761495,3,5
1418,HEX8,1.2393105314252963,2,4
1419,HEX20,1.3842707388195463,3,3
1420,HEX20,1.0800745653898405,5,1
1421,WEDGE6,1.7804226464884756,2,3
1422,TETRA4,1.366758496719077,5,3
1423,HEX20,1.9247806579962368,2,4
1424,WEDGE6,2.236169262955452,3,2
1425,TETRA10,0.9980959507228221,2,1
1426,HEX8,1.3669625651035762,1,1
1427,TETRA4,1.0370348153917366,5,4
1428,TETRA4,0.9500499170078599,1,1
1429,TETRA10,1.941302352522562,1,1
1430,TETRA4,1.7565609720469457,3,2
1431,WEDGE6,1.391308632326195,3,1
1432,TETRA4,1.239744477771622,1,4
1433,TETRA4,1.1919489928909053,2,1
1434,TETRA4,1.7383821682390077,3,1
1435,WEDGE6,1.5378913734866626,5,4
1436,HEX8,1.2600318411107387,1,1
1437,HEX20,1.868711802169427,5,3
1438,TETRA4,1.7945809670924657,5,2
1439,TETRA10,1.2322153368544821,5,2
1440,TETRA10,1.4300722279790015,1,1
1441,WEDGE6,2.1344037381770695,4,2
1442,HEX8,2.063730719055542,3,1
1443,TETRA4,1.354110675380996,5,3
1444,WEDGE6,2.7140728049842826,1,1
1445,HEX20,1.5642676139227345,4,1
1446,HEX8,2.0887068024337614,1,3
1447,HEX8,1.2027437365488616,3,2
1448,WEDGE6,1.575119360504519,1,2
1449,TETRA10,1.2527005357521523,2,3
1450,HEX8,1.0039549249851567,2,1
1451,TETRA10,1.6278647329474145,5,1
1452,HEX8,1.494217388589599,1,4
1453,HEX8,2.274169303525194,1,1
1454,HEX8,1.3864450120420462,5,1
1455,HEX20,1.7871701265464537,5,2
1456,TETRA10,1.4597325726526336,4,1
1457,HEX20,1.2312948556214738,1,3
1458,TETRA10,2.100038015053654,3,2
1459,HEX20,1.3713020417674435,3,3
1460,HEX20,1.4473766336420366,3,1
1461,HEX20,1.1546629194898388,5,1
1462,WEDGE6,0.9934497082424084,5,4
1463,HEX20,1.8888278752120402,5,3
1464,HEX8,1.6004190369487665,3,2
1465,TETRA4,2.171604940973836,4,3
1466,HEX20,1.9206877465137546,2,2
1467,TETRA4,1.1348672000078617,1,2
1468,TETRA4,1.6503098511452485,2,1
1469,HEX8,1.6312699112758993,1,3
1470,TETRA4,2.232923139643235,5,1
1471,TETRA4,2.386708245781833,3,5
1472,TETRA4,0.9814660535077826,2,1
1473,TETRA10,2.292372656761188,5,3
1474,HEX20,2.2017467212207626,1,2
1475,HEX20,1.2923650466238248,2,1
1476,TETRA4,1.6263428150547934,2,2
1477,HEX8,0.8772546053330469,2,1
1478,TETRA10,1.6240397291252837,2,1
1479,HEX8,1.2032852021463851,2,1
1480,HEX8,1.9276009831016654,5,3
1481,TETRA4,1.8663564418028187,1,1
1482,WEDGE6,1.6028456574528223,1,4
1483,TETRA4,1.748890116797423,4,1
1484,WEDGE6,1.3008779768799528,3,2
1485,TETRA10,1.1752338307208627,2,5
1486,WEDGE6,3.1090020031936474,1,4
1487,TETRA4,2.24197408099029,3,1
1488,TETRA4,1.7147045952637234,3,2
1489,HEX8,1.546170433345399,5,1
1490,TETRA4,3.3900785661978703,2,1
1491,TETRA4,2.7239343411483743,4,3
1492,HEX20,1.513725241050337,3,1
1493,HEX20,1.2322159443980678,5,1
1494,HEX8,1.6748648112531825,2,1
1495,WEDGE6,1.4719507470893847,1,1
1496,WEDGE6,1.2409311674721406,4,1
1497,HEX20,2.488289359768539,2,3
1498,TETRA10,1.9295925007656447,5,1
1499,HEX20,1.4590935036568813,5,2
1500,TETRA10,1.453062547939827,5,3
1501,WEDGE6,1.6550860088301658,5,2
1502,HEX20,1.4250298972708302,5,3
1503,TETRA4,1.3885448039909138,4,2
1504,TETRA10,3.05302609716527,3,2
1505,TETRA10,1.2540976667436061,3,5
1506,TETRA10,0.8492055167401709,1,4
1507,WEDGE6,2.0063081618584593,3,4
1508,HEX8,2.3046467308261276,5,2
1509,TETRA4,1.726756283393543,3,1
1510,HEX20,1.0168018601509798,3,2
1511,TETRA10,1.5828513871896042,5,2
1512,WEDGE6,1.4153639728767569,4,3
1513,TETRA10,2.4624050585841353,5,2
1514,HEX20,1.2794972393765114,3,2
1515,TETRA4,1.7667489436948856,3,2
1516,TETRA10,1.972691839046466,1,1
1517,WEDGE6,1.2747142449985331,5,3
1518,WEDGE6,1.3792090509992092,1,1
1519,HEX8,1.877582562880351,1,4
1520,WEDGE6,0.6305380410608156,2,3
1521,HEX8,2.480817078632106,1,1
1522,TETRA4,1.2172383594978493,3,1
1523,HEX20,1.670749268069979,3,4
1524,HEX8,1.0987861885059476,2,2
1525,TETRA10,2.4485855624656394,2,1
1526,TETRA10,1.6489769774112333,5,3
1527,HEX20,1.7579871540626395,2,2
1528,WEDGE6,1.9499704193784078,4,2
1529,TETRA10,2.2863590849705995,3,2
1530,HEX8,1.1786709638888326,3,1
1531,HEX20,1.5206711827750532,2,1
1532,TETRA10,2.4079126251452165,2,1
1533,WEDGE6,1.4452253915369275,3,2
1534,WEDGE6,2.484505454504259,2,1
1535,TETRA10,1.7538686395453833,5,2
1536,HEX20,1.4518058843812798,2,1
1537,TETRA4,2.0299505794576063,2,1
1538,TETRA10,1.5744271138091601,5,4
1539,WEDGE6,2.1277278920400895,5,4
1540,TETRA4,1.42803363353759,5,1
1541,HEX20,2.131905840243467,3,3
1542,WEDGE6,1.8799676730897175,2,2
1543,HEX20,1.4894681333367796,5,3
1544,TETRA10,0.9541673198018829,5,1
1545,HEX20,1.903224257239771,3,1
1546,WEDGE6,2.276237232802927,4,3
1547,TETRA10,1.7465880163492147,2,3
1548,WEDGE6,0.8408268513328543,4,2
1549,WEDGE6,2.3207756662512318,4,3
1550,TETRA4,1.8578291346296012,5,2
1551,HEX8,1.9844255522120817,3,4
1552,HEX20,1.609830637832275,2,3
1553,HEX20,0.9234991330972004,2,1
1554,TETRA4,1.9623702696578784,2,3
1555,HEX20,1.543654867379816,4,4
1556,TETRA4,1.324063277339197,1,2
1557,HEX20,2.7812912004763612,3,2
1558,HEX20,1.9671627957579338,1,3
1559,WEDGE6,1.7606728613054492,4,1
1560,TETRA4,1.272737736601073,5,1
1561,HEX20,1.2258118801541593,1,2
1562,HEX8,1.9166286574126568,1,2
1563,TETRA4,0.9061769591823867,3,3
1564,TETRA4,1.9449673795966491,4,1
1565,TETRA4,1.9812694464633924,3,2
1566,WEDGE6,2.4905808463718526,5,3
1567,TETRA4,2.21347902092972,2,1
1568,WEDGE6,2.3210330947544917,4,2
1569,HEX8,1.3781755565015064,5,1
1570,TETRA10,1.0621635060893708,5,2
1571,WEDGE6,1.7379115130540252,1,3
1572,HEX20,1.8833593654537895,3,4
1573,TETRA4,2.233131986857017,1,4
1574,TETRA10,2.575437586286413,1,1
1575,WEDGE6,1.1626553677532243,2,1
1576,HEX20,2.132015539332818,3,2
1577,TETRA10,0.8409887028281889,2,3
1578,HEX8,1.7906350857241957,5,4
1579,WEDGE6,2.0339291237274186,2,1
1580,WEDGE6,1.0429193028102373,5,3
1581,HEX8,1.9881052240819679,1,3
1582,WEDGE6,1.197851693674762,2,1
1583,TETRA4,1.4649585256781568,3,1
1584,WEDGE6,2.1337979222266807,2,3
1585,TETRA4,1.4988467695210639,5,4
1586,WEDGE6,1.4919406154911814,4,1
1587,HEX20,1.814524272756344,3,2
1588,HEX20,2.0947719364066377,5,1
1589,TETRA10,1.6481969842377764,4,3
1590,HEX20,2.6497526018889106,3,4
1591,HEX8,1.4908011130036738,4,3
1592,TETRA10,2.386422256657962,1,3
1593,HEX20,1.932677004604491,1,1
1594,TETRA4,2.01699080007792,2,4
1595,WEDGE6,1.1639191197568255,2,4
1596,HEX20,2.374727308663789,2,4
1597,TETRA4,1.709193871852437,2,1
1598,TETRA10,3.2992165023354243,4,2
1599,WEDGE6,1.7809445464703093,3,2
1600,HEX20,1.6387741407002718,3,2
1601,TETRA10,1.4131012481912586,2,4
1602,HEX20,1.6511121815855314,1,3
1603,TETRA10,2.5177867827907265,5,3
1604,HEX20,2.085129428512636,2,1
1605,TETRA4,1.8011741345144319,2,2
1606,HEX8,2.1313120173528506,1,2
1607,TETRA4,1.443808293152669,5,1
1608,WEDGE6,1.410991284897196,4,1
1609,HEX20,1.3660047544038874,4,1
1610,HEX8,2.21758812950681,5,1
1611,HEX8,2.2851209627694202,5,1
1612,WEDGE6,1.2973994958359563,4,1
1613,WEDGE6,1.3463828787293184,2,1
1614,HEX8,1.5828954084599693,2,2
1615,WEDGE6,1.2130021738562087,1,3
1616,WEDGE6,1.7693676415653776,5,4
1617,HEX20,2.5364626822458147,2,4
1618,TETRA4,1.8411598714656239,2,2
1619,TETRA10,2.243736964609053,1,3
1620,HEX8,1.10937820361709,5,4
1621,TETRA10,1.4176499558475033,1,1
1622,HEX8,0.9333253520195163,1,2
1623,HEX8,1.6181572696982711,4,2
1624,TETRA4,3.1727774280167296,1,1
1625,HEX8,2.80446626773434,5,1
1626,HEX8,1.8513457540278349,2,3
1627,TETRA4,1.6891556440907274,2,1
1628,WEDGE6,1.9043198142736801,4,4
1629,TETRA10,1.1576470165272976,5,3
1630,HEX8,1.7738979210152341,2,2
1631,TETRA4,0.8664814962439686,1,3
1632,HEX8,0.7656641047263419,3,3
1633,TETRA4,1.4859913174734207,3,1
1634,TETRA10,3.36067131847269,3,3
1635,HEX20,2.717965909237268,3,4
1636,WEDGE6,2.3244458592327537,1,1
1637,HEX20,1.657305560703698,2,2
1638,TETRA4,2.6320903319347435,4,3
1639,HEX8,1.4139126344830963,1,4
1640,WEDGE6,1.1559330651566972,2,2
1641,TETRA10,1.389404960306838,5,3
1642,WEDGE6,1.0181933186598837,2,2
1643,HEX8,3.254072676151508,2,3
1644,HEX20,1.940438092179074,2,4
1645,TETRA4,1.2697145524859434,1,2
1646,HEX20,1.6100058614548312,2,2
1647,WEDGE6,1.5950451060319413,2,2
1648,HEX8,2.535627965632501,5,3
1649,TETRA4,3.2267215021068316,5,2
1650,HEX8,2.283173315408389,3,1
1651,HEX8,2.059963317662552,1,1
1652,WEDGE6,1.8145308014083674,2,4
1653,HEX20,1.7070253039068857,3,1
1654,HEX8,1.6949097362135357,3,2
1655,HEX8,1.706027467827011,1,3
1656,HEX8,1.553697618941931,3,1
1657,TETRA4,1.4411517620118521,3,2
1658,HEX8,1.199574029526319,1,1
1659,HEX8,1.5366006117071396,4,4
1660,WEDGE6,1.1124904283833492,3,1
1661,HEX8,1.392371653457838,5,2
1662,HEX8,1.595201389125951,3,2
1663,WEDGE6,1.782492972641691,1,3
1664,TETRA4,1.773216808779791,1,3
1665,HEX20,1.9123367816565375,4,2
1666,WEDGE6,1.8639188180379411,4,1
1667,TETRA4,2.823707542581967,5,1
1668,HEX20,2.711108820781694,5,3
1669,HEX8,1.4690992852038993,3,3
1670,WEDGE6,2.1721071787427215,4,3
1671,HEX8,1.5641697457182135,5,3
1672,WEDGE6,0.9985448866452834,3,4
1673,HEX20,2.012740792550541,2,2
1674,TETRA4,1.4073247434808567,3,4
1675,WEDGE6,1.344827988571162,5,2
1676,TETRA4,1.3840546990319786,3,4
1677,HEX8,1.3147266097774282,2,3
1678,HEX8,2.856906640695456,5,2
1679,HEX20,1.1484776682827031,3,4
1680,HEX20,1.5744153081233803,5,3
1681,TETRA10,0.9934905809073779,3,4
1682,TETRA10,1.3238041291817333,1,2
1683,HEX20,1.1117237781418423,5,3
1684,HEX8,1.925080949547106,5,3
1685,TETRA4,1.043813372424169,5,5
1686,HEX20,2.532704348133667,5,4
1687,TETRA4,1.1114817740760914,3,5
1688,TETRA10,1.2072020108659587,4,3
1689,TETRA4,2.018486631531977,3,3
1690,HEX20,2.8965882085750527,2,2
1691,HEX8,1.4463023797091314,1,4
1692,HEX20,1.9705329525121118,3,2
1693,WEDGE6,1.205174806190635,3,1
1694,WEDGE6,1.414483440477202,5,1
1695,WEDGE6,1.5958590957062306,2,2
1696,HEX8,1.2862098860816187,5,3
1697,HEX20,2.321269133852298,5,1
1698,WEDGE6,2.0972232181076405,4,2
1699,HEX20,1.405678692794556,1,1
1700,TETRA10,0.7900770174879577,4,3
1701,WEDGE6,1.3260890692425507,5,1
1702,WEDGE6,2.405369491364988,1,3
1703,HEX8,1.58811967521995,3,1
1704,HEX20,2.24129477020843,2,1
1705,HEX8,2.7060569049597243,4,3
1706,HEX8,1.9779319767359114,2,2
1707,HEX20,2.3142097448680206,5,2
1708,TETRA10,1.3899135319835916,1,3
1709,HEX20,2.3372379288121725,3,2
1710,TETRA10,1.5473285116480735,1,3
1711,HEX8,1.3099425713916413,2,3
1712,TETRA10,3.1092429926445977,2,2
1713,TETRA10,1.6388324339902078,3,1
1714,TETRA10,1.3314017153348596,3,3
1715,WEDGE6,1.8729569335566358,1,4
1716,WEDGE6,1.190374555604874,4,3
1717,HEX8,1.131234609798104,1,1
1718,HEX20,1.5481423982728495,2,1
1719,TETRA10,1.0703338153674562,1,1
1720,WEDGE6,1.4299860985696922,5,4
1721,HEX20,1.1123487623380082,1,3
1722,TETRA10,2.212440940551252,1,3
1723,HEX20,2.732913599822377,5,4
1724,TETRA4,1.0866629944359596,2,4
1725,TETRA10,3.1251326610381303,3,1
1726,HEX20,2.0712452014423417,1,4
1727,TETRA10,1.7734073258257794,4,3
1728,TETRA10,1.0441115420461538,3,1
1729,TETRA4,1.0076018347897522,4,3
1730,HEX20,1.6309844702661627,1,3
1731,HEX8,1.565496098198442,4,4
1732,WEDGE6,1.5091860428897448,3,1
1733,TETRA10,1.6729856957018168,4,3
1734,TETRA10,1.330653353856104,4,2
1735,TETRA10,1.5416126724923267,3,4
1736,TETRA10,1.646535520543068,3,4
1737,WEDGE6,3.565597323166346,3,1
1738,HEX8,0.8345048336363454,3,1
1739,TETRA4,1.8452297860883873,5,4
1740,HEX8,1.690998872711421,1,3
1741,WEDGE6,1.6588641717559385,3,3
1742,HEX20,1.8403079277204184,2,5
1743,TETRA4,2.988846334272172,4,1
1744,TETRA4,1.828684611518183,3,3
1745,HEX20,1.0529566901234946,3,3
1746,TETRA10,1.8363595524647691,1,3
1747,WEDGE6,1.5715674416379335,3,2
1748,HEX20,1.370330730089086,5,3
1749,HEX8,1.743871103135618,2,4
1750,HEX8,1.5914054542240046,2,1
1751,HEX20,1.5401292629662477,3,1
1752,WEDGE6,1.599000154631126,1,2
1753,TETRA4,1.1589456034927923,3,5
1754,TETRA4,2.044305237135771,4,3
1755,TETRA10,1.5819837734223658,2,4
1756,WEDGE6,1.784900515371578,4,2
1757,HEX8,1.271689908794932,5,1
1758,HEX8,1.1784258785780128,2,1
1759,TETRA10,1.4747659738423147,2,1
1760,HEX8,1.6344609347941639,5,2
1761,TETRA10,1.457477757390513,4,4
1762,TETRA10,1.6917381354128445,3,1
1763,HEX20,0.8643448165846475,1,3
1764,TETRA4,3.0075391450751634,4,1
1765,WEDGE6,1.310158648396518,5,3
1766,WEDGE6,1.1646028991992645,5,2
1767,TETRA4,2.3234330333152946,5,4
1768,WEDGE6,1.1631598898435485,2,4
1769,HEX8,1.7517044423150052,3,2
1770,HEX8,1.1631144712364982,2,1
1771,WEDGE6,1.5050609201498484,2,3
1772,HEX20,1.5107036093882158,2,4
1773,WEDGE6,1.3163905963145062,5,2
1774,TETRA10,2.143673577679906,4,1
1775,TETRA10,2.5221814852687783,1,1
1776,TETRA4,1.3104805335709881,1,1
1777,HEX8,1.7146642305033855,3,1
1778,HEX20,1.1095826834661533,3,4
1779,WEDGE6,1.7018778404824595,5,1
1780,TETRA10,2.109213480755851,1,2
1781,HEX8,1.70538639288575,4,2
1782,HEX8,1.3910187512026349,5,3
1783,HEX20,1.5268235765564477,3,1
1784,HEX20,1.4269101312475685,5,2
1785,HEX20,1.547656722549231,3,1
1786,HEX20,1.3555005477375666,1,1
1787,TETRA10,1.7365601991435389,5,1
1788,HEX20,1.1503290824843975,2,2
1789,HEX8,0.7143709878529964,3,1
1790,HEX8,2.269700517893366,2,2
1791,WEDGE6,1.6201547658980708,3,1
1792,HEX8,1.7083181885675618,2,4
1793,HEX8,1.3168747124049458,1,2
1794,TETRA10,1.4490171296005423,1,5
1795,HEX8,1.197469837333449,4,1
1796,TETRA4,2.347122882015679,4,3
1797,HEX8,1.4182696321098862,4,2
1798,WEDGE6,1.0372545609775963,5,1
1799,WEDGE6,2.019209986205275,3,3
1800,HEX20,2.317596725147499,5,3
1801,TETRA10,1.5608549617694338,4,4
1802,WEDGE6,2.5932748122167877,3,3
1803,TETRA4,1.8009547015746576,5,1
1804,TETRA4,1.5879315253406194,1,1
1805,HEX20,1.6038557216810108,3,2
1806,TETRA10,1.915050701688107,4,1
1807,TETRA10,2.278013784505282,1,3
1808,HEX8,1.9272249244601627,3,2
1809,TETRA4,1.782870240955711,5,4
1810,TETRA4,1.6842236707908615,4,2
1811,TETRA4,2.0347986041330066,5,2
1812,TETRA4,1.3617747857868077,1,4
1813,WEDGE6,1.0485583525233675,1,1
1814,TETRA10,1.7430719557336656,1,3
1815,HEX8,1.2170180752517812,3,4
1816,WEDGE6,1.053532645517547,4,2
1817,TETRA10,2.679536307369574,1,3
1818,HEX20,0.6084266707704123,5,2
1819,TETRA4,1.9883314507516014,4,5
1820,HEX8,1.1942408548098644,5,1
1821,TETRA10,1.2959229123012983,5,2
1822,HEX20,1.876866907484503,1,2
1823,TETRA4,3.314529874919528,4,2
1824,HEX20,2.0346762339269095,2,1
1825,HEX20,1.2142198475819739,3,2
1826,WEDGE6,1.6263747202836814,2,2
1827,HEX20,1.512050535281153,3,3
1828,WEDGE6,0.8851620429852987,4,3
1829,WEDGE6,1.6775264397167644,1,3
1830,HEX20,1.347330524792322,4,3
1831,TETRA10,2.058094292539421,2,4
1832,HEX20,1.50309249702885,5,1
1833,HEX20,2.6220631184550114,3,2
1834,TETRA10,1.8326134494691866,3,4
1835,TETRA4,1.7577267924350908,2,2
1836,HEX8,2.973000219776403,1,1
1837,TETRA4,1.8041473701613897,4,4
1838,HEX20,2.69971220117356,2,3
1839,TETRA4,1.1744580581940647,4,1
1840,HEX8,0.9001230868215822,1,4
1841,TETRA4,1.7635378374713493,5,4
1842,HEX8,2.3635372443307574,4,2
1843,TETRA4,1.1688086964892954,1,1
1844,WEDGE6,1.4451215138800197,2,4
1845,HEX20,0.9971526844560817,5,4
1846,HEX8,1.6332502947097318,5,3
1847,HEX20,1.642766844539515,5,2
1848,WEDGE6,1.9793792438933766,3,1
1849,TETRA4,1.4184500139103655,1,5
1850,HEX20,1.5226400361291688,4,3
1851,TETRA4,1.9906498125456566,2,3
1852,TETRA4,1.7589789205070945,5,2
1853,HEX20,1.8616921913674507,5,1
1854,HEX8,2.129216879274762,5,2
1855,HEX8,2.0542416212465944,1,3
1856,HEX20,3.1050579422166367,2,3
1857,HEX8,1.8841392118776803,1,2
1858,TETRA10,1.8858940960227646,2,1
1859,TETRA4,1.5049308115884008,4,1
1860,HEX20,1.68007553685593,3,3
1861,WEDGE6,1.121836506433625,2,3
1862,HEX20,1.3695352302230828,1,1
1863,HEX20,2.3128585316655013,1,1
1864,TETRA4,1.0353849028315765,1,2
1865,WEDGE6,2.506432793338614,3,1
1866,TETRA4,1.506716162291309,2,4
1867,HEX8,1.2552975406082745,2,2
1868,HEX20,1.517517262755753,2,3
1869,TETRA4,1.9682701806086722,2,3
1870,TETRA10,1.6928842045716375,5,1
1871,HEX20,2.9248502786137287,5,2
1872,HEX8,1.878694552174286,1,1
1873,TETRA4,1.9215679566635877,5,3
1874,TETRA4,1.9384334924795381,2,3
1875,TETRA10,1.7185444042731084,2,4
1876,HEX8,1.5319318390350012,5,3
1877,TETRA10,1.7000527850450162,4,3
1878,HEX20,1.7659258003032172,1,2
1879,WEDGE6,1.6222488269370403,3,1
1880,TETRA4,2.4033651733215313,1,2
1881,TETRA10,2.3302212542750853,1,2
1882,TETRA4,1.155839951979732,1,2
1883,TETRA4,2.204891604704042,5,3
1884,TETRA10,1.6392916058421856,1,1
1885,TETRA4,1.504610990506634,2,4
1886,HEX8,2.0397889815750285,1,4
1887,HEX8,1.7958121768518074,2,1
1888,WEDGE6,1.259942868415321,5,2
1889,HEX8,2.1003173315108494,5,2
1890,TETRA10,1.6066639440506518,1,5
1891,HEX8,2.08981601943075,2,2
1892,WEDGE6,1.6416016064708812,2,1
1893,HEX20,2.0985427358233624,2,3
1894,HEX20,2.190571279768393,2,2
1895,TETRA10,2.3602046502258536,3,2
1896,WEDGE6,1.3728005413979762,5,4
1897,HEX8,2.852702782927416,2,3
1898,WEDGE6,1.5800322300970913,3,2
1899,TETRA4,1.151228999530657,3,2
1900,WEDGE6,1.741522049095846,5,2
1901,HEX8,1.562386404110162,4,1
1902,TETRA10,1.3839981481004968,1,1
1903,TETRA4,1.6744718666958223,5,1
1904,WEDGE6,2.065904942195719,4,3
1905,HEX20,1.8231727814962704,1,1
1906,HEX8,2.4600152888241937,1,5
1907,TETRA10,1.5898394604906774,1,1
1908,HEX8,1.873040151896266,3,2
1909,WEDGE6,1.7767438621251235,2,5
1910,TETRA10,2.8806401226444023,1,2
1911,HEX20,1.215948078420175,2,3
1912,TETRA4,1.3915717017446774,1,4
1913,WEDGE6,3.078764424648301,3,2
1914,TETRA10,1.5424921745638884,1,2
1915,TETRA4,1.0286188532255403,5,4
1916,TETRA10,2.9903368569403748,4,4
1917,WEDGE6,1.2320715507998918,1,2
1918,TETRA10,1.6980734545123581,4,5
1919,HEX20,2.2779568796046754,4,2
1920,TETRA10,2.1603365529019145,3,1
1921,WEDGE6,1.2677603145816563,4,1
1922,TETRA10,3.373088675078375,3,2
1923,TETRA4,1.93117686707923,1,2
1924,TETRA4,1.6280970381338624,2,2
1925,HEX8,1.2222097719373768,3,3
1926,HEX8,1.904875661429635,4,2
1927,HEX20,2.5863027293441725,4,1
1928,TETRA4,1.5141847116674074,1,1
1929,HEX8,0.9751771716072902,3,4
1930,TETRA10,1.3346487921152752,1,3
1931,HEX20,1.4922404304817007,3,2
1932,WEDGE6,1.0434869880585118,2,3
1933,HEX8,1.929302075206309,5,3
1934,HEX8,2.055255893479264,1,5
1935,TETRA4,1.3301427724917272,4,1
1936,HEX20,2.1234702282561417,1,2
1937,TETRA4,1.2528438016302876,3,1
1938,TETRA4,1.1058585016854112,1,4
1939,HEX20,1.2014579431614307,2,4
1940,TETRA10,1.2861031273115944,3,3
1941,HEX8,2.0889128782832276,4,2
1942,TETRA4,1.9484605140884357,4,2
1943,HEX8,1.2528524173478564,3,4
1944,HEX20,1.3472324206157125,2,1
1945,TETRA10,2.803587605906514,1,2
1946,WEDGE6,2.107500974106846,5,4
1947,TETRA10,1.079817944081532,4,4
1948,HEX20,2.4545882969336215,2,2
1949,TETRA10,3.2443348677999078,2,4
1950,WEDGE6,1.6359978178715198,2,3
1951,TETRA4,1.5053686390764205,1,1
1952,TETRA10,1.4506579481270645,2,3
1953,HEX20,1.5021867038305567,2,4
1954,TETRA10,2.0761564575267792,3,3
1955,WEDGE6,1.3636683593304781,3,5
1956,HEX20,2.0741943977807082,2,4
1957,TETRA10,1.6489762306993174,2,2
1958,HEX20,1.3813657878221075,3,5
1959,WEDGE6,1.8356564581722206,1,1
1960,TETRA4,1.54538129451853,3,3
1961,WEDGE6,1.361311611912164,3,3
1962,TETRA4,1.6345782759517422,3,5
1963,HEX8,1.6412960412422046,3,4
1964,WEDGE6,1.4288325257753187,5,2
1965,TETRA4,1.2910810477627415,4,3
1966,HEX8,1.693780727794451,1,5
1967,HEX8,1.7541938998408833,1,4
1968,HEX8,1.8589015060707197,2,3
1969,HEX20,1.841158722298257,5,1
1970,WEDGE6,2.449402224312467,2,4
1971,WEDGE6,1.1896905388416301,1,5
1972,WEDGE6,2.6535123090930317,1,5
1973,WEDGE6,1.1036842875216162,2,2
1974,HEX20,2.3973283928366707,4,3
1975,WEDGE6,1.9164250981232556,2,2
1976,TETRA4,1.412291724837744,4,1
1977,HEX8,0.7976157600489076,4,2
1978,HEX20,1.0528438936615891,3,4
1979,HEX20,1.3631982834056766,1,5
1980,WEDGE6,1.8846568353053224,3,1
1981,HEX8,1.404555228241266,1,1
1982,TETRA4,1.629644329847954,3,2
1983,HEX8,1.4463115486008808,4,1
1984,TETRA10,1.7341926055088008,3,3
1985,HEX8,1.0885364123781391,5,2
1986,TETRA4,1.523177888595475,3,1
1987,TETRA4,1.9306844195943584,3,3
1988,TETRA4,3.5183840373748847,3,2
1989,HEX20,2.122959550065278,5,1
1990,HEX20,1.559622743001391,1,4
1991,TETRA10,1.3611994766991296,3,3
1992,HEX8,1.8911950214268518,1,3
1993,WEDGE6,1.2821948052641712,2,2
