plate_id,edge_crack_risk,max_edge_stress,delamination_risk,thermal_shock_risk,overall_failure_risk,measurement_snr,stress_uniformity,edge_quality
SOFC_0422,0,50084246.40818137,0.07101314089955016,0.19085495796235122,0.07856042965857041,4.850462106658465,0.7573639580959787,1.0
SOFC_0423,0,53644355.810453214,0.07054728233841784,0.5536800132178015,0.1872681886668658,5.329657280679082,0.7274578406226442,1.0
SOFC_0424,0,46278304.85369285,0.04773971353198217,0.20302483524243473,0.07522936463232506,4.342653917161895,0.7552888983350079,1.0
SOFC_0425,0,47111736.79205351,0.05486672843772742,0.2421773694309121,0.08911322936059185,5.1096538185424745,0.8062875751245356,1.0
SOFC_0426,0,38879462.3556195,0.09795330658412149,0.1408220731466221,0.07163261391922307,4.228164663939375,0.7287141350266986,1.0
SOFC_0427,0,49955689.45924411,0.049126822216633094,0.12544053385222945,0.05237020682065876,4.952903604074216,0.7786112205294022,1.0
SOFC_0428,0,42283335.57861847,0.04690057888895466,0.09421208272780139,0.042333798485026816,4.547970892740635,0.7929114339224037,1.0
SOFC_0429,0,47869251.18101706,0.08577821690455945,0.34057510748487924,0.1279059973168316,4.657113439121224,0.7117592119302917,1.0
SOFC_0430,0,44278276.28644705,0.05412575871988582,0.01800590648725346,0.02163949956214178,4.84835322742432,0.8087929880464237,1.0
SOFC_0431,0,45056877.752973616,0.05258642731497478,0.33757966797145605,0.11704982858592924,4.866401474970675,0.7529817116952368,1.0
SOFC_0432,0,50242963.39362869,0.052269555210516634,0.2745093909931368,0.09803368386109604,4.968292004733015,0.7487426918782986,1.0
SOFC_0433,0,46850118.02270504,0.04865906776399165,0.21168483799767598,0.07810317172850029,4.614526998744601,0.7784560746120033,1.0
SOFC_0434,0,46204829.32306391,0.05467609741397835,0.3127215664200653,0.1102192991502131,4.518796773930459,0.7281921895606891,1.0
SOFC_0435,0,47891681.45910522,0.04432104991103816,0.19893122189859191,0.07297568154288903,4.556737418103307,0.7390736045623669,1.0
SOFC_0436,0,49215413.866315454,0.056179761275830416,0.10440996968360006,0.048176919287829134,4.738946861011803,0.7704759694675569,1.0
SOFC_0437,0,43030153.34299871,0.08688106743685274,0.24178126640442357,0.0985987001523829,4.0674815348180084,0.694129402969782,1.0
SOFC_0438,0,45121473.85074199,0.05594046795373309,0.2537898394986593,0.09291909223571772,4.7502620729330145,0.7617720053847853,1.0
SOFC_0439,0,53983680.50492188,0.054099122719453406,0.22326651900558905,0.08320969251751273,5.20502734766697,0.757874950250815,1.0
SOFC_0440,0,46849180.36083773,0.04840260021875968,0.18618231562640628,0.07037547475354979,4.655040005781678,0.7653480736251069,1.0
SOFC_0441,0,48209143.399673864,0.05561352558799282,0.18284183724465888,0.07153660884979551,4.749191535836264,0.7641827989321692,1.0
SOFC_0442,0,44793716.7910852,0.06848576794052703,0.19898130923321652,0.08024012315212306,4.922089995920501,0.7504484365263929,1.0
SOFC_0443,0,53276707.48986942,0.06194499556849016,0.13829036137655923,0.06007060708351482,5.314600742879953,0.7948467577150429,1.0
SOFC_0444,0,43763254.5401547,0.08446294580568973,0.19731595411498093,0.0845336699762012,4.253512020898422,0.7286647746878776,1.0
SOFC_0445,0,47362531.77187887,0.0543934481188812,0.2781511475783507,0.09976337870916957,4.6559309129966024,0.7656146574685065,1.0
SOFC_0446,0,48259011.6088657,0.06601409906958933,0.2721528538441662,0.10145008587412666,4.770582857068967,0.7642115697551497,1.0
SOFC_0447,0,43516168.25941816,0.046731494096585176,0.20717242219664703,0.07617117488796966,4.7894009708485905,0.7754539200099204,1.0
SOFC_0448,0,49126274.22801345,0.06428810133666939,0.22614986613601307,0.08713139024180475,4.696471784398999,0.7606622065421796,1.0
SOFC_0449,0,42585733.44186187,0.056638226695949194,0.08025563743369594,0.04106815923889354,4.476060761897317,0.7875055427862891,1.0
SOFC_0450,0,46652270.12354266,0.07795354210150726,0.14108011265037756,0.06571009642556545,4.587770576450121,0.7699241217931335,1.0
SOFC_0451,0,49483856.20728623,0.04989915536777476,0.32409039634886233,0.11219686551499113,4.920244722335186,0.7528318759192161,1.0
SOFC_0452,0,48607839.38818151,0.04806345100562242,0.1237448093478662,0.05154247810604659,4.7913964143737795,0.7594750686239629,1.0
SOFC_0453,0,50153132.59186929,0.05323187831936826,0.13396557687711722,0.05615923655894564,4.86438376733954,0.7789153361500403,1.0
SOFC_0454,0,48548686.993933365,0.058955627718921225,0.4121343982525903,0.14132700779145346,4.776213356928367,0.7052948103408703,1.0
SOFC_0455,0,51171831.129854254,0.05559835614736247,0.3148165781001178,0.11112448027424408,4.932525161057671,0.7562213991543942,1.0
SOFC_0456,0,47576611.0625031,0.07393058478538046,0.16047526358841027,0.07032175451213721,4.676620408214785,0.7580320829849134,1.0
SOFC_0457,0,51781108.19072876,0.05889278207914286,0.34739460911184256,0.12188621735729561,5.256724776211142,0.7815703965756604,1.0
SOFC_0458,0,47058267.05037854,0.057493153952633484,0.32612262806525444,0.11508473460536636,4.533827227843295,0.7381169669717285,1.0
SOFC_0459,0,51408836.346201114,0.05281052713704761,0.11300290159023312,0.049744028618184215,4.954913725487411,0.7821936733390491,1.0
SOFC_0460,0,45879982.37463727,0.06368815250686616,0.24927143392359477,0.09388787592913828,4.493594242898415,0.7520419828880756,1.0
SOFC_0461,0,42490794.79993569,0.06854692100528723,0.15741017248243386,0.06778712804631631,4.676547290201493,0.7752728113736387,1.0
SOFC_0462,0,45997737.30714234,0.06190790713256922,0.3106482607597642,0.11176685036770002,4.904322827082843,0.7658970334016465,1.0
SOFC_0463,0,51239944.748006284,0.05006085926963639,0.35698005566633767,0.12211227448079222,5.077579691904156,0.7288450600226877,1.0
SOFC_0464,0,51337061.26919671,0.04978649853549276,0.1607567617752658,0.06316297809322756,5.100691647436858,0.7737708278107049,1.0
SOFC_0465,0,49903638.82081817,0.05349902447513551,0.3924781078607446,0.13379313970076404,5.307573374080746,0.7825439251848351,1.0
SOFC_0466,0,44994021.77027386,0.10929079597531492,0.3058205260534672,0.12453339660863463,4.390469930048916,0.7102509154461327,1.0
SOFC_0467,0,49721190.61948927,0.05140783471978239,0.361947771933498,0.12400668199598411,4.762426410506601,0.7388371547661967,1.0
SOFC_0468,0,47993280.17632784,0.055218340043962255,0.1751805065505184,0.06911965397834419,4.5809144216843825,0.743839336187726,1.0
SOFC_0469,0,41274965.32556098,0.05207180504701534,0.22429090573117363,0.0829088132334567,4.3766492391355865,0.743755663042172,1.0
SOFC_0470,0,49212054.68381299,0.060724966908574,0.36603065398445916,0.12802668626790994,4.857523021513962,0.743831016043687,1.0
SOFC_0471,0,42883046.469829015,0.062497269532952725,0.006286374081736638,0.020635093084406808,4.161833678222169,0.7435289521314405,1.0
SOFC_0472,0,48745883.82418193,0.06007692303615915,0.2430387995573063,0.09093471677803963,4.805245581806979,0.7575561906208796,1.0
SOFC_0473,0,49668455.56829403,0.07041760627105624,0.19941350329754334,0.08094933287057987,4.9887303664174,0.7725681505962876,1.0
SOFC_0474,0,49141853.742763296,0.06531577967872049,0.16359771458250064,0.06867404827836633,4.861688102200465,0.7666382075641556,1.0
SOFC_0475,0,49886444.96839797,0.05846227013590932,0.31068089047801717,0.11074294818417793,4.94059070721189,0.7318980350342259,1.0
SOFC_0476,0,47881379.566979505,0.0521970368926434,0.2177597625730082,0.08098703983969546,5.173622921847617,0.7920760947343259,1.0
SOFC_0477,0,43591978.004287176,0.07884493891564134,0.25783094033395715,0.10100276377487954,4.379046208098853,0.7524021402219871,1.0
SOFC_0478,0,47223811.81717179,0.08154499715067341,0.2643464405396882,0.10376743130710847,4.655491613859022,0.7592835935422559,1.0
SOFC_0479,0,48712663.404316,0.056578538333850424,0.36541772842392845,0.12659888002733366,4.823640184294981,0.7484974291109789,1.0
SOFC_0480,0,44894093.87041105,0.04958621753281726,0.20634090668497432,0.07677813726533747,4.913181805699234,0.7671506420259779,1.0
SOFC_0481,0,42457823.377568305,0.05212653792219332,0.1325783543538034,0.05541146768279902,4.580723549072751,0.7832722528022632,1.0
SOFC_0482,0,50503077.632107705,0.053974307827085545,0.22929390754922085,0.08498046461289192,4.863929910502874,0.7813101635574289,1.0
SOFC_0483,0,52137557.787582874,0.059347301425347214,0.402276763408985,0.13848721945029965,5.182586529455778,0.7522843819622933,1.0
SOFC_0484,0,45017000.83211265,0.0889355830254918,0.3031050153756973,0.11761217952035673,4.37979568368381,0.6937854958598282,1.0
SOFC_0485,0,47150471.16838363,0.05157832831659111,0.13935907016055138,0.05728121954314275,4.660157978313445,0.7752922055479043,1.0
SOFC_0486,0,49280622.29726202,0.07618185389681882,0.4035446874595084,0.14391796240689816,4.837658691257283,0.7182092705923682,1.0
SOFC_0487,0,45910859.81163455,0.043948432769003634,0.3856467397193167,0.1288785517464961,4.892134021374657,0.7381100372457983,1.0
SOFC_0488,0,39181999.12584271,0.1278275180684981,0.3433272271499228,0.14134642356552626,4.070877454809544,0.6971677432287737,1.0
SOFC_0489,0,47804211.842771895,0.07511253708348907,0.2863607991877579,0.1084420008813741,4.565564178114622,0.7473542238637785,1.0
SOFC_0490,0,49975746.146078676,0.07076235421577057,0.5005947435702209,0.17140712933579744,4.9273002943160495,0.7126196595507653,1.0
SOFC_0491,0,46386942.83627818,0.05499659874480417,0.12046952718089754,0.052639837777710516,5.111066597711054,0.811198921984862,1.0
SOFC_0492,0,42830717.23494427,0.09168472847078005,0.23242706206291874,0.09723353716010963,4.252957374741514,0.7414743804745046,1.0
SOFC_0493,0,43544756.40918959,0.050089340085909394,0.18462435930142393,0.0704141098162,4.635107857850428,0.7655573436887053,1.0
SOFC_0494,0,47742722.68993157,0.05799552792189092,0.16882838330798444,0.0680471733689626,4.696274515696313,0.7520333938673088,1.0
SOFC_0495,0,51620799.97064949,0.05590495667651046,0.21026484599881826,0.07985094080259861,4.954003526335757,0.7901325179397751,1.0
SOFC_0496,0,41324419.150409624,0.08504476228816006,0.20545617576469807,0.08715028141585744,4.36948818884679,0.7429741978720841,1.0
SOFC_0497,0,45847318.47294618,0.06067706301811508,0.42292708735664003,0.14508124511242654,5.038912020692517,0.738149535044381,1.0
SOFC_0498,0,51877412.51567575,0.04937367436226838,0.2801571317004612,0.09885924181881887,5.003555995246701,0.7525171389332334,1.0
SOFC_0499,0,42477101.58997307,0.043219136188206594,0.41135209169682013,0.136371368365508,4.65789827611686,0.7358846865508739,1.0
SOFC_0500,0,47335987.94223628,0.06641356424003292,0.29932511195308137,0.10972160285793428,4.745449740904863,0.7485645246146464,1.0
