time_min,temperature_C,mean_exx,std_exx,max_exx,mean_eyy,std_eyy,max_eyy,mean_von_mises,max_von_mises,hotspot_count,timestamp
480.0,159.090909090909,1.1410242423647035e-05,1.1035795260487033e-08,1.1457176989119726e-05,9.13081131537027e-06,1.1065135395620201e-08,9.166435078725016e-06,1.0458529899308764e-05,1.04898922110501e-05,0,2025-10-03T13:48:26.249022
482.0,144.19191919191917,1.0143113929098177e-05,9.760581408695921e-09,1.0174310996644593e-05,8.1143534673223e-06,9.877067175599732e-09,8.145966831823347e-06,9.296284492509222e-06,9.319567945810495e-06,0,2025-10-03T13:50:26.251814
484.0,129.29292929292933,4.571980388691856e-05,0.0006831828143742833,0.01271370049935505,3.2891997729083116e-05,0.00047822850643264417,0.00890049346999801,4.088252684573789e-05,0.011300386700570621,29,2025-10-03T13:52:26.254864
486.0,114.39393939393926,7.60828148269147e-06,7.788130052850321e-09,7.637388663461287e-06,6.086240009519727e-06,7.909904365404624e-09,6.1104817308475045e-06,6.972988626717674e-06,6.995519098192281e-06,0,2025-10-03T13:54:26.257709
488.0,99.49494949494942,0.00016659398006773417,0.0014989939519879393,0.014188050922594377,0.00011724880657135406,0.0010492960473089924,0.009932272662525322,0.00014824686859179107,0.012610758043757877,113,2025-10-03T13:56:26.260706
490.0,84.59595959595958,5.071818885278344e-06,5.2132920463249694e-09,5.093310361921738e-06,4.0584768104332935e-06,4.661754994473915e-09,4.074063905735102e-06,4.648738642687945e-06,4.664561702347197e-06,0,2025-10-03T13:58:26.263557
492.0,69.69696969696952,3.8040587045713477e-06,3.743855393082437e-09,3.814674581488094e-06,3.0433420730110955e-06,3.949893569906725e-09,3.055667004026537e-06,3.4865130765472e-06,3.494828244095439e-06,0,2025-10-03T14:00:26.266404
494.0,54.79797979797968,2.535977860051819e-06,2.5507306704099493e-09,2.5442310842149522e-06,2.029016163518705e-06,2.5625169600766623e-09,2.0368329679469244e-06,2.3243416155181726e-06,2.330240257607526e-06,0,2025-10-03T14:02:26.269140
496.0,39.89898989898984,1.2679738734783754e-06,1.1667910333000655e-09,1.273164712319785e-06,1.0144454051336993e-06,1.280728462916232e-09,1.0190977557237097e-06,1.1621405183938763e-06,1.1664581390444934e-06,0,2025-10-03T14:04:26.271917
498.0,25.0,1.3740673858775544e-10,9.544453869312851e-10,3.772660155630599e-09,1.7617710474626256e-10,1.0047828429436305e-09,3.659697756042313e-09,1.4941960355556678e-09,5.427324404563191e-09,0,2025-10-03T14:06:26.274739
