experiment_id,soil_profile,soil_type,flow_condition_lpm,time_min,settlement_mm,sinkhole_diameter_m,pore_pressure_kpa,clay_fraction_pct,initial_void_ratio,groundwater_depth_m,failure_flag,source_reference
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,120,34.209,0.2825,48.391,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,126,35.052,0.2931,48.058,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,132,33.795,0.2951,48.823,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,138,35.796,0.2852,50.82,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,144,36.696,0.2859,49.895,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,150,36.571,0.2885,53.096,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,156,37.713,0.2767,53.002,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,162,36.364,0.3011,51.278,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,168,38.132,0.2974,53.199,35.84,0.594,1.091,1,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,174,36.95,0.3089,51.823,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-30-02,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,30,180,37.524,0.2805,54.572,35.84,0.594,1.091,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,0,0.889,0.1614,50.77,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,6,5.528,0.1807,49.711,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,12,11.181,0.2034,49.573,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,18,14.491,0.2202,47.163,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,24,17.785,0.2098,51.448,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,30,23.062,0.2567,54.892,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,36,25.71,0.2672,51.545,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,42,28.486,0.2771,55.108,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,48,31.836,0.2869,50.343,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,54,33.89,0.2815,57.775,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,60,35.8,0.2874,53.736,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,66,37.939,0.2893,54.318,25.84,0.596,1.468,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,72,38.234,0.3136,52.76,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,78,41.986,0.336,58.955,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,84,42.362,0.3296,56.772,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,90,43.974,0.3276,50.701,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,96,44.316,0.3057,55.405,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,102,45.593,0.34,53.577,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,108,46.574,0.3462,60.067,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,114,46.205,0.3475,57.802,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,120,48.558,0.3376,58.579,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,126,47.754,0.3383,60.81,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,132,49.466,0.3643,57.67,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,138,48.672,0.3628,58.247,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,144,49.381,0.3424,59.391,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,150,50.204,0.3413,65.915,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,156,51.336,0.3703,65.366,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,162,49.714,0.3569,59.202,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,168,49.821,0.3598,61.103,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,174,50.245,0.3594,65.15,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-01,SC_top + loose_sand_mid + sandy_clay_bottom,Sandy clay,40,180,50.964,0.3526,58.626,25.84,0.596,1.468,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,0,0.324,0.1769,49.939,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,6,5.544,0.1594,48.688,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,12,10.784,0.2087,51.789,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,18,16.407,0.2247,55.553,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,24,20.492,0.2309,53.999,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,30,22.655,0.2331,54.405,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,36,26.778,0.2565,51.805,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,42,27.513,0.2539,50.594,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,48,31.716,0.2873,50.609,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,54,33.423,0.2948,53.925,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,60,34.975,0.2934,55.732,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,66,37.372,0.3044,53.541,25.59,0.747,1.755,0,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,72,39.08,0.3286,57.183,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,78,41.702,0.3403,53.695,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,84,41.835,0.3352,59.025,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,90,44.352,0.3349,56.409,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,96,44.174,0.327,55.963,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,102,45.715,0.3366,60.003,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,108,46.561,0.3552,59.244,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,114,46.344,0.3419,58.386,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,120,46.792,0.3379,60.676,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,126,47.55,0.3375,58.207,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,132,48.389,0.3632,63.228,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,138,49.969,0.3696,61.181,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,144,48.343,0.3765,59.32,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,150,49.292,0.3367,60.648,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,156,49.29,0.3612,62.359,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,162,50.53,0.3716,63.282,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,168,50.435,0.3651,55.59,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,174,50.862,0.3655,65.457,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-40-02,SC_top + silty_sand_mid + dense_sand_bottom,Sandy clay,40,180,51.133,0.3787,61.412,25.59,0.747,1.755,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,0,0.985,0.1736,58.598,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,6,7.834,0.2021,58.545,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,12,14.614,0.2313,60.316,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,18,21.277,0.2351,58.618,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,24,24.442,0.2665,64.136,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,30,29.472,0.287,61.377,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,36,34.157,0.3116,61.78,32.0,0.779,0.967,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,42,38.014,0.3536,61.498,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,48,40.047,0.3285,59.485,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,54,43.123,0.3554,60.041,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,60,46.835,0.3642,61.263,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,66,47.058,0.3437,64.53,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,72,49.182,0.3786,64.393,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,78,51.529,0.3839,63.131,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,84,53.362,0.376,66.187,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,90,54.908,0.3767,66.806,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,96,54.479,0.4218,67.087,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,102,55.792,0.3932,65.196,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,108,58.336,0.3963,64.391,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,114,59.144,0.4019,64.673,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,120,60.151,0.4111,67.604,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,126,59.462,0.4148,65.805,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,132,60.928,0.42,68.344,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,138,60.776,0.4006,67.648,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,144,61.072,0.4423,68.205,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,150,61.9,0.405,69.895,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,156,60.913,0.4164,65.833,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,162,60.878,0.4132,71.649,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,168,61.646,0.4432,66.598,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,174,62.137,0.4163,72.133,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-01,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,180,62.359,0.4081,74.682,32.0,0.779,0.967,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,0,0.0,0.1596,57.476,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,6,6.812,0.1906,60.37,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,12,12.912,0.2314,62.314,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,18,19.121,0.2446,61.005,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,24,24.401,0.2691,62.399,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,30,30.07,0.3039,65.085,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,36,31.824,0.3119,60.019,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,42,36.841,0.3305,59.49,36.32,0.662,1.976,0,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,48,38.688,0.3218,61.503,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,54,42.432,0.3507,60.151,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,60,44.966,0.3465,65.323,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,66,46.352,0.3557,64.989,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,72,47.996,0.3643,63.046,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,78,50.068,0.3557,64.264,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,84,51.126,0.4043,62.48,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,90,51.981,0.3924,66.631,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,96,52.79,0.3909,65.337,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,102,53.538,0.3939,65.11,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,108,55.826,0.3901,65.678,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,114,56.72,0.3875,66.685,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,120,57.867,0.4086,68.723,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,126,57.69,0.4136,65.699,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,132,58.631,0.4019,67.533,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,138,57.965,0.3864,72.21,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,144,59.518,0.433,67.533,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,150,59.379,0.4003,70.382,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,156,59.02,0.4271,68.093,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,162,60.105,0.4194,75.478,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,168,60.004,0.4243,68.631,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,174,60.317,0.3942,69.674,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-50-02,SC_top + silty_clay_mid + dense_sand_bottom,Sandy clay,50,180,60.303,0.4065,69.67,36.32,0.662,1.976,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,0,0.0,0.2011,67.805,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,6,10.519,0.2106,68.153,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,12,17.809,0.2605,67.962,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,18,26.48,0.2818,72.464,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,24,34.278,0.3129,68.456,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,30,37.667,0.3508,68.405,26.28,0.543,1.89,0,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,36,42.395,0.3557,72.426,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,42,46.456,0.3801,73.087,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,48,50.059,0.3841,76.991,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,54,51.77,0.3872,73.324,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,60,56.144,0.4248,73.456,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,66,59.414,0.4454,76.016,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,72,60.346,0.4229,72.632,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
PM-60-01,SC_top + sandy_clay_mid + weathered_mudstone_bottom,Sandy clay,60,78,61.495,0.4555,76.544,26.28,0.543,1.89,1,NIH / Mendeley Data (synthetic reconstruction)
