datetime,year,month,day,hour,region,average_intensity,marginal_intensity,coal_fraction,gas_fraction,renewable_fraction,nuclear_fraction
2023-06-07 15:00:00,2023,6,7,15,PJM,0.5432903736429705,0.7062774857358617,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-07 16:00:00,2023,6,7,16,PJM,0.5616326296961188,0.7301224186049545,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-07 17:00:00,2023,6,7,17,PJM,0.5731630538807917,0.7451119700450293,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-07 18:00:00,2023,6,7,18,PJM,0.5770958668437305,0.7502246268968497,0.01999999999999999,0.5,0.18,0.35
2023-06-07 19:00:00,2023,6,7,19,PJM,0.5731630538807917,0.7451119700450293,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-07 20:00:00,2023,6,7,20,PJM,0.5616326296961188,0.7301224186049545,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-07 21:00:00,2023,6,7,21,PJM,0.5432903736429705,0.7062774857358617,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-07 22:00:00,2023,6,7,22,PJM,0.5193862801593574,0.6752021642071646,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-07 23:00:00,2023,6,7,23,PJM,0.4915493737128055,0.6390141858266472,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-08 00:00:00,2023,6,8,0,PJM,0.46237874010163316,0.6010923621321231,0.12,0.35,0.07999999999999999,0.35
2023-06-08 01:00:00,2023,6,8,1,PJM,0.4324606341044303,0.5621988243357594,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-08 02:00:00,2023,6,8,2,PJM,0.40458139758892897,0.5259558168656077,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-08 03:00:00,2023,6,8,3,PJM,0.38064095445104384,0.49483324078635704,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-08 04:00:00,2023,6,8,4,PJM,0.3622708063271689,0.4709520482253196,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-08 05:00:00,2023,6,8,5,PJM,0.35072284845384105,0.45593970298999337,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-08 06:00:00,2023,6,8,6,PJM,0.3467840550762249,0.45081927159909235,0.22,0.19999999999999998,0.18,0.35
2023-06-08 07:00:00,2023,6,8,7,PJM,0.35072284845384105,0.45593970298999337,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-08 08:00:00,2023,6,8,8,PJM,0.3622708063271689,0.4709520482253196,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-08 09:00:00,2023,6,8,9,PJM,0.3806409544510439,0.4948332407863571,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-08 10:00:00,2023,6,8,10,PJM,0.404581397588929,0.5259558168656078,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-08 11:00:00,2023,6,8,11,PJM,0.4324606341044303,0.5621988243357594,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-08 12:00:00,2023,6,8,12,PJM,0.46237874010163316,0.6010923621321231,0.12000000000000001,0.35,0.28,0.35
2023-06-08 13:00:00,2023,6,8,13,PJM,0.492296846098836,0.6399858999284869,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-08 14:00:00,2023,6,8,14,PJM,0.5201760826143373,0.6762289073986386,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-08 15:00:00,2023,6,8,15,PJM,0.5441165257522225,0.7073514834778892,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-08 16:00:00,2023,6,8,16,PJM,0.5624866738760973,0.7312326760389265,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-08 17:00:00,2023,6,8,17,PJM,0.5740346317494253,0.7462450212742529,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-08 18:00:00,2023,6,8,18,PJM,0.5779734251270414,0.7513654526651539,0.01999999999999999,0.5,0.18,0.35
2023-06-08 19:00:00,2023,6,8,19,PJM,0.5740346317494253,0.7462450212742529,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-08 20:00:00,2023,6,8,20,PJM,0.5624866738760973,0.7312326760389265,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-08 21:00:00,2023,6,8,21,PJM,0.5441165257522225,0.7073514834778892,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-08 22:00:00,2023,6,8,22,PJM,0.5201760826143373,0.6762289073986386,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-08 23:00:00,2023,6,8,23,PJM,0.492296846098836,0.6399858999284869,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-09 00:00:00,2023,6,9,0,PJM,0.463066747385073,0.6019867716005949,0.12,0.35,0.07999999999999999,0.35
2023-06-09 01:00:00,2023,6,9,1,PJM,0.43310412404083926,0.5630353612530911,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-09 02:00:00,2023,6,9,2,PJM,0.4051834039619388,0.5267384251505205,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-09 03:00:00,2023,6,9,3,PJM,0.38120733808057716,0.49556953950475036,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-09 04:00:00,2023,6,9,4,PJM,0.36280985566424684,0.4716528123635209,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-09 05:00:00,2023,6,9,5,PJM,0.3512447147363435,0.4566181291572466,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-09 06:00:00,2023,6,9,6,PJM,0.34730006053880474,0.45149007870044616,0.22,0.19999999999999998,0.18,0.35
2023-06-09 07:00:00,2023,6,9,7,PJM,0.3512447147363435,0.4566181291572466,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-09 08:00:00,2023,6,9,8,PJM,0.36280985566424684,0.4716528123635209,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-09 09:00:00,2023,6,9,9,PJM,0.3812073380805772,0.4955695395047504,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-09 10:00:00,2023,6,9,10,PJM,0.40518340396193886,0.5267384251505205,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-09 11:00:00,2023,6,9,11,PJM,0.43310412404083926,0.5630353612530911,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-09 12:00:00,2023,6,9,12,PJM,0.463066747385073,0.6019867716005949,0.12000000000000001,0.35,0.28,0.35
2023-06-09 13:00:00,2023,6,9,13,PJM,0.4930293707293067,0.6409381819480987,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-09 14:00:00,2023,6,9,14,PJM,0.5209500908082071,0.6772351180506693,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-09 15:00:00,2023,6,9,15,PJM,0.5449261566895688,0.7084040036964394,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-09 16:00:00,2023,6,9,16,PJM,0.5633236391058991,0.7323207308376689,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-09 17:00:00,2023,6,9,17,PJM,0.5748887800338025,0.7473554140439432,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-09 18:00:00,2023,6,9,18,PJM,0.5788334342313413,0.7524834645007437,0.01999999999999999,0.5,0.18,0.35
2023-06-09 19:00:00,2023,6,9,19,PJM,0.5748887800338025,0.7473554140439432,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-09 20:00:00,2023,6,9,20,PJM,0.5633236391058991,0.7323207308376689,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-09 21:00:00,2023,6,9,21,PJM,0.5449261566895688,0.7084040036964394,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-09 22:00:00,2023,6,9,22,PJM,0.5209500908082071,0.6772351180506693,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-09 23:00:00,2023,6,9,23,PJM,0.4930293707293067,0.6409381819480987,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-10 00:00:00,2023,6,10,0,PJM,0.46374051145389716,0.6028626648900663,0.12,0.35,0.07999999999999999,0.35
2023-06-10 01:00:00,2023,6,10,1,PJM,0.4337342923664341,0.5638545800763644,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-10 02:00:00,2023,6,10,2,PJM,0.40577294752216,0.527504831778808,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-10 03:00:00,2023,6,10,3,PJM,0.381761996363905,0.4962905952730765,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-10 04:00:00,2023,6,10,4,PJM,0.3633377455331313,0.4723390691930707,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-10 05:00:00,2023,6,10,5,PJM,0.35175577727644197,0.45728251045937457,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-10 06:00:00,2023,6,10,6,PJM,0.3478053835904229,0.45214699866754976,0.22,0.19999999999999998,0.18,0.35
2023-06-10 07:00:00,2023,6,10,7,PJM,0.35175577727644197,0.45728251045937457,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-10 08:00:00,2023,6,10,8,PJM,0.3633377455331313,0.4723390691930707,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-10 09:00:00,2023,6,10,9,PJM,0.38176199636390507,0.4962905952730766,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-10 10:00:00,2023,6,10,10,PJM,0.40577294752216003,0.527504831778808,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-10 11:00:00,2023,6,10,11,PJM,0.4337342923664341,0.5638545800763644,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-10 12:00:00,2023,6,10,12,PJM,0.46374051145389716,0.6028626648900663,0.12000000000000001,0.35,0.28,0.35
2023-06-10 13:00:00,2023,6,10,13,PJM,0.4937467305413602,0.6418707497037682,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-10 14:00:00,2023,6,10,14,PJM,0.5217080753856344,0.6782204980013247,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-10 15:00:00,2023,6,10,15,PJM,0.5457190265438894,0.7094347345070562,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-10 16:00:00,2023,6,10,16,PJM,0.564143277374663,0.7333862605870619,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-10 17:00:00,2023,6,10,17,PJM,0.5757252456313524,0.7484428193207582,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-10 18:00:00,2023,6,10,18,PJM,0.5796756393173714,0.7535783311125829,0.01999999999999999,0.5,0.18,0.35
2023-06-10 19:00:00,2023,6,10,19,PJM,0.5757252456313524,0.7484428193207582,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-10 20:00:00,2023,6,10,20,PJM,0.564143277374663,0.7333862605870619,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-10 21:00:00,2023,6,10,21,PJM,0.5457190265438894,0.7094347345070562,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-10 22:00:00,2023,6,10,22,PJM,0.5217080753856344,0.6782204980013247,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-10 23:00:00,2023,6,10,23,PJM,0.4937467305413602,0.6418707497037682,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-11 00:00:00,2023,6,11,0,PJM,0.46439983265727114,0.6037197824544525,0.12,0.35,0.07999999999999999,0.35
2023-06-11 01:00:00,2023,6,11,1,PJM,0.4343509523487398,0.5646562380533618,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-11 02:00:00,2023,6,11,2,PJM,0.4063498535751122,0.5282548096476459,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-11 03:00:00,2023,6,11,3,PJM,0.3823047649438075,0.49699619442694976,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-11 04:00:00,2023,6,11,4,PJM,0.3638543195086614,0.4730106153612598,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-11 05:00:00,2023,6,11,5,PJM,0.35225588463527624,0.45793265002585914,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-11 06:00:00,2023,6,11,6,PJM,0.34829987449295335,0.4527898368408394,0.22,0.19999999999999998,0.18,0.35
2023-06-11 07:00:00,2023,6,11,7,PJM,0.35225588463527624,0.45793265002585914,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-11 08:00:00,2023,6,11,8,PJM,0.3638543195086614,0.4730106153612598,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-11 09:00:00,2023,6,11,9,PJM,0.38230476494380755,0.4969961944269498,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-11 10:00:00,2023,6,11,10,PJM,0.4063498535751122,0.5282548096476459,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-11 11:00:00,2023,6,11,11,PJM,0.4343509523487398,0.5646562380533618,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-11 12:00:00,2023,6,11,12,PJM,0.46439983265727114,0.6037197824544525,0.12000000000000001,0.35,0.28,0.35
2023-06-11 13:00:00,2023,6,11,13,PJM,0.49444871296580245,0.6427833268555432,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-11 14:00:00,2023,6,11,14,PJM,0.5224498117394301,0.6791847552612591,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-11 15:00:00,2023,6,11,15,PJM,0.5464949003707348,0.7104433704819553,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-11 16:00:00,2023,6,11,16,PJM,0.5649453458058808,0.7344289495476451,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-11 17:00:00,2023,6,11,17,PJM,0.5765437806792661,0.749506914883046,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-11 18:00:00,2023,6,11,18,PJM,0.580499790821589,0.7546497280680657,0.01999999999999999,0.5,0.18,0.35
2023-06-11 19:00:00,2023,6,11,19,PJM,0.5765437806792661,0.749506914883046,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-11 20:00:00,2023,6,11,20,PJM,0.5649453458058808,0.7344289495476451,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-11 21:00:00,2023,6,11,21,PJM,0.5464949003707348,0.7104433704819553,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-11 22:00:00,2023,6,11,22,PJM,0.5224498117394301,0.6791847552612591,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-11 23:00:00,2023,6,11,23,PJM,0.49444871296580245,0.6427833268555432,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-12 00:00:00,2023,6,12,0,PJM,0.46504451562409305,0.604557870311321,0.12,0.35,0.07999999999999999,0.35
2023-06-12 01:00:00,2023,6,12,1,PJM,0.434953921258095,0.5654400976355235,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-12 02:00:00,2023,6,12,2,PJM,0.40691395117108137,0.5289881365224058,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-12 03:00:00,2023,6,12,3,PJM,0.3828354829862406,0.4976861278821128,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-12 04:00:00,2023,6,12,4,PJM,0.3643594245188196,0.47366725187446546,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-12 05:00:00,2023,6,12,5,PJM,0.35274488862024267,0.4585683552063155,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-12 06:00:00,2023,6,12,6,PJM,0.3487833867180698,0.45341840273349077,0.22,0.19999999999999998,0.18,0.35
2023-06-12 07:00:00,2023,6,12,7,PJM,0.35274488862024267,0.4585683552063155,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-12 08:00:00,2023,6,12,8,PJM,0.3643594245188196,0.47366725187446546,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-12 09:00:00,2023,6,12,9,PJM,0.38283548298624065,0.49768612788211286,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-12 10:00:00,2023,6,12,10,PJM,0.4069139511710814,0.5289881365224058,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-12 11:00:00,2023,6,12,11,PJM,0.434953921258095,0.5654400976355235,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-12 12:00:00,2023,6,12,12,PJM,0.46504451562409305,0.604557870311321,0.12000000000000001,0.35,0.28,0.35
2023-06-12 13:00:00,2023,6,12,13,PJM,0.4951351099900911,0.6436756429871184,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-12 14:00:00,2023,6,12,14,PJM,0.5231750800771047,0.6801276041002361,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-12 15:00:00,2023,6,12,15,PJM,0.5472535482619455,0.7114296127405292,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-12 16:00:00,2023,6,12,16,PJM,0.5657296067293665,0.7354484887481764,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-12 17:00:00,2023,6,12,17,PJM,0.5773441426279435,0.7505473854163266,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-12 18:00:00,2023,6,12,18,PJM,0.5813056445301163,0.7556973378891513,0.01999999999999999,0.5,0.18,0.35
2023-06-12 19:00:00,2023,6,12,19,PJM,0.5773441426279435,0.7505473854163266,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-12 20:00:00,2023,6,12,20,PJM,0.5657296067293665,0.7354484887481764,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-12 21:00:00,2023,6,12,21,PJM,0.5472535482619455,0.7114296127405292,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-12 22:00:00,2023,6,12,22,PJM,0.5231750800771047,0.6801276041002361,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-12 23:00:00,2023,6,12,23,PJM,0.4951351099900911,0.6436756429871184,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-13 00:00:00,2023,6,13,0,PJM,0.46567436932088657,0.6053766801171525,0.12,0.35,0.07999999999999999,0.35
2023-06-13 01:00:00,2023,6,13,1,PJM,0.435543020421799,0.5662059265483387,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-13 02:00:00,2023,6,13,2,PJM,0.4074650731557757,0.5297045951025084,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-13 03:00:00,2023,6,13,3,PJM,0.3833539932279946,0.498360191196393,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-13 04:00:00,2023,6,13,4,PJM,0.3648529108900904,0.4743087841571176,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-13 05:00:00,2023,6,13,5,PJM,0.35322264432890704,0.4591894376275792,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-13 06:00:00,2023,6,13,6,PJM,0.3492557769906649,0.4540325100878644,0.22,0.19999999999999998,0.18,0.35
2023-06-13 07:00:00,2023,6,13,7,PJM,0.35322264432890704,0.4591894376275792,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-13 08:00:00,2023,6,13,8,PJM,0.3648529108900904,0.4743087841571176,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-13 09:00:00,2023,6,13,9,PJM,0.3833539932279947,0.49836019119639313,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-13 10:00:00,2023,6,13,10,PJM,0.40746507315577574,0.5297045951025084,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-13 11:00:00,2023,6,13,11,PJM,0.435543020421799,0.5662059265483387,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-13 12:00:00,2023,6,13,12,PJM,0.46567436932088657,0.6053766801171525,0.12000000000000001,0.35,0.28,0.35
2023-06-13 13:00:00,2023,6,13,13,PJM,0.49580571821997416,0.6445474336859665,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-13 14:00:00,2023,6,13,14,PJM,0.5238836654859974,0.6810487651317967,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-13 15:00:00,2023,6,13,15,PJM,0.5479947454137786,0.7123931690379122,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-13 16:00:00,2023,6,13,16,PJM,0.5664958277516827,0.7364445760771876,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-13 17:00:00,2023,6,13,17,PJM,0.5781260943128661,0.751563922606726,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-13 18:00:00,2023,6,13,18,PJM,0.5820929616511082,0.7567208501464407,0.01999999999999999,0.5,0.18,0.35
2023-06-13 19:00:00,2023,6,13,19,PJM,0.5781260943128661,0.751563922606726,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-13 20:00:00,2023,6,13,20,PJM,0.5664958277516827,0.7364445760771876,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-13 21:00:00,2023,6,13,21,PJM,0.5479947454137786,0.7123931690379122,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-13 22:00:00,2023,6,13,22,PJM,0.5238836654859974,0.6810487651317967,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-13 23:00:00,2023,6,13,23,PJM,0.49580571821997416,0.6445474336859665,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-14 00:00:00,2023,6,14,0,PJM,0.4662892071084077,0.6061759692409301,0.12,0.35,0.07999999999999999,0.35
2023-06-14 01:00:00,2023,6,14,1,PJM,0.4361180752770553,0.5669534978601719,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-14 02:00:00,2023,6,14,2,PJM,0.4080030562198567,0.5304039730858138,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-14 03:00:00,2023,6,14,3,PJM,0.38386014202329427,0.4990181846302826,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-14 04:00:00,2023,6,14,4,PJM,0.3653346323918116,0.47493502210935507,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-14 05:00:00,2023,6,14,5,PJM,0.35368901019194193,0.4597957132495245,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-14 06:00:00,2023,6,14,6,PJM,0.3497169053313058,0.4546319769306975,0.22,0.19999999999999998,0.18,0.35
2023-06-14 07:00:00,2023,6,14,7,PJM,0.35368901019194193,0.4597957132495245,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-14 08:00:00,2023,6,14,8,PJM,0.3653346323918116,0.47493502210935507,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-14 09:00:00,2023,6,14,9,PJM,0.3838601420232943,0.49901818463028264,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-14 10:00:00,2023,6,14,10,PJM,0.4080030562198568,0.5304039730858138,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-14 11:00:00,2023,6,14,11,PJM,0.4361180752770553,0.5669534978601719,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-14 12:00:00,2023,6,14,12,PJM,0.4662892071084077,0.6061759692409301,0.12000000000000001,0.35,0.28,0.35
2023-06-14 13:00:00,2023,6,14,13,PJM,0.4964603389397601,0.6453984406216882,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-14 14:00:00,2023,6,14,14,PJM,0.5245753579969586,0.6819479653960463,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
2023-06-14 15:00:00,2023,6,14,15,PJM,0.5487182721935212,0.7133337538515776,0.049289321881345285,0.4560660171779821,0.2507106781186548,0.35
2023-06-14 16:00:00,2023,6,14,16,PJM,0.5672437818250038,0.737416916372505,0.03339745962155616,0.47990381056766573,0.22999999999999998,0.35
2023-06-14 17:00:00,2023,6,14,17,PJM,0.5788894040248735,0.7525562252323357,0.023407417371093156,0.49488887394336023,0.2058819045102521,0.35
2023-06-14 18:00:00,2023,6,14,18,PJM,0.5828615088855096,0.7577199615511625,0.01999999999999999,0.5,0.18,0.35
2023-06-14 19:00:00,2023,6,14,19,PJM,0.5788894040248735,0.7525562252323357,0.023407417371093142,0.49488887394336023,0.15411809548974792,0.35
2023-06-14 20:00:00,2023,6,14,20,PJM,0.5672437818250038,0.737416916372505,0.03339745962155613,0.4799038105676658,0.13,0.35
2023-06-14 21:00:00,2023,6,14,21,PJM,0.5487182721935212,0.7133337538515776,0.04928932188134523,0.4560660171779821,0.10928932188134528,0.35
2023-06-14 22:00:00,2023,6,14,22,PJM,0.5245753579969586,0.6819479653960463,0.06999999999999995,0.42499999999999993,0.09339745962155616,0.35
2023-06-14 23:00:00,2023,6,14,23,PJM,0.4964603389397601,0.6453984406216882,0.09411809548974784,0.38882285676537814,0.08340741737109315,0.35
2023-06-15 00:00:00,2023,6,15,0,PJM,0.4668888467969509,0.6069555008360362,0.12,0.35,0.07999999999999999,0.35
2023-06-15 01:00:00,2023,6,15,1,PJM,0.43667891542269993,0.5676825900495099,0.14588190451025207,0.3111771432346218,0.08340741737109315,0.35
2023-06-15 02:00:00,2023,6,15,2,PJM,0.408527740947332,0.5310860632315316,0.16999999999999998,0.275,0.09339745962155613,0.35
2023-06-15 03:00:00,2023,6,15,3,PJM,0.3843537793893281,0.4996599132061265,0.19071067811865475,0.24393398282201784,0.10928932188134524,0.35
2023-06-15 04:00:00,2023,6,15,4,PJM,0.3658044462795058,0.4755457801633576,0.20660254037844386,0.22009618943233417,0.13,0.35
2023-06-15 05:00:00,2023,6,15,5,PJM,0.35414384801507715,0.4603870024196003,0.21659258262890685,0.20511112605663973,0.15411809548974792,0.35
2023-06-15 06:00:00,2023,6,15,6,PJM,0.3501666350977132,0.45521662562702714,0.22,0.19999999999999998,0.18,0.35
2023-06-15 07:00:00,2023,6,15,7,PJM,0.35414384801507715,0.4603870024196003,0.21659258262890685,0.20511112605663973,0.20588190451025207,0.35
2023-06-15 08:00:00,2023,6,15,8,PJM,0.3658044462795058,0.4755457801633576,0.2066025403784439,0.2200961894323342,0.22999999999999998,0.35
2023-06-15 09:00:00,2023,6,15,9,PJM,0.38435377938932813,0.49965991320612657,0.19071067811865478,0.24393398282201786,0.2507106781186548,0.35
2023-06-15 10:00:00,2023,6,15,10,PJM,0.4085277409473321,0.5310860632315317,0.16999999999999998,0.275,0.2666025403784439,0.35
2023-06-15 11:00:00,2023,6,15,11,PJM,0.43667891542269993,0.5676825900495099,0.1458819045102521,0.31117714323462187,0.27659258262890685,0.35
2023-06-15 12:00:00,2023,6,15,12,PJM,0.4668888467969509,0.6069555008360362,0.12000000000000001,0.35,0.28,0.35
2023-06-15 13:00:00,2023,6,15,13,PJM,0.4970987781712019,0.6462284116225625,0.09411809548974792,0.3888228567653781,0.27659258262890685,0.35
2023-06-15 14:00:00,2023,6,15,14,PJM,0.5252499526465698,0.6828249384405408,0.07000000000000002,0.42499999999999993,0.2666025403784439,0.35
