curve_id,material,gb_sigma,temperature_K,misorientation_deg,strain,shear_stress_MPa,sliding_velocity_m_s
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.07288,770.281,0.000003
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.07458,761.610,0.000003
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.07627,745.577,0.000003
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.07797,735.467,0.000003
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.07966,723.315,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08136,722.170,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08305,694.146,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08475,686.090,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08644,675.872,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08814,681.462,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.08983,665.174,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.09153,656.642,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.09322,649.616,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.09492,627.210,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.09661,626.010,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.09831,619.255,0.000002
514cf85a-3349-4925-a8a9-bcb8558d124a,Ni,13,475,34.10,0.10000,606.136,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00000,0.000,0.000000
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00169,99.209,0.000000
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00339,198.145,0.000000
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00508,298.558,0.000001
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00678,403.531,0.000001
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.00847,506.358,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01017,604.630,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01186,713.823,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01356,815.552,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01525,908.809,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01695,1011.765,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.01864,1111.908,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02034,1191.168,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02203,1179.203,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02373,1155.989,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02542,1134.019,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02712,1109.808,0.000005
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.02881,1087.073,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03051,1077.609,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03220,1059.246,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03390,1035.875,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03559,1013.049,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03729,996.000,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.03898,972.902,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04068,958.686,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04237,949.192,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04407,928.005,0.000004
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04576,922.343,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04746,884.534,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.04915,881.920,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05085,865.498,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05254,853.060,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05424,838.654,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05593,807.665,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05763,802.662,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.05932,788.197,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06102,774.195,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06271,768.619,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06441,755.644,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06610,729.411,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06780,727.144,0.000003
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.06949,720.756,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07119,697.029,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07288,686.117,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07458,663.539,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07627,665.644,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07797,657.388,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.07966,632.175,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08136,632.184,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08305,613.337,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08475,618.380,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08644,600.276,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08814,581.161,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.08983,582.053,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.09153,557.718,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.09322,554.050,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.09492,545.491,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.09661,531.850,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.09831,530.290,0.000002
ed3de147-15bf-421e-8a5d-68d3f327d80c,Ni,19,475,22.09,0.10000,521.191,0.000002
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00000,0.000,0.000000
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00169,95.352,0.000003
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00339,182.613,0.000008
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00508,274.238,0.000014
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00678,358.076,0.000020
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.00847,463.249,0.000029
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01017,557.922,0.000038
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01186,648.203,0.000047
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01356,739.267,0.000056
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01525,839.116,0.000067
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01695,920.836,0.000076
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.01864,1025.875,0.000089
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02034,1096.092,0.000097
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02203,1070.684,0.000094
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02373,1041.844,0.000091
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02542,1022.162,0.000088
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02712,1003.102,0.000086
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.02881,984.602,0.000084
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03051,953.282,0.000080
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03220,938.192,0.000078
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03390,915.096,0.000076
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03559,907.009,0.000075
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03729,883.910,0.000072
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.03898,865.464,0.000070
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04068,846.258,0.000068
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04237,830.330,0.000066
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04407,818.538,0.000065
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04576,798.308,0.000063
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04746,786.083,0.000061
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.04915,761.454,0.000059
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05085,751.068,0.000057
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05254,735.879,0.000056
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05424,717.098,0.000054
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05593,706.734,0.000053
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05763,692.173,0.000051
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.05932,678.392,0.000050
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06102,663.919,0.000048
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06271,640.439,0.000046
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06441,633.660,0.000045
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06610,615.706,0.000043
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06780,604.066,0.000042
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.06949,589.407,0.000041
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07119,574.232,0.000039
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07288,574.277,0.000039
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07458,560.748,0.000038
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07627,543.639,0.000037
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07797,535.212,0.000036
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.07966,524.581,0.000035
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08136,512.585,0.000034
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08305,502.225,0.000033
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08475,490.444,0.000032
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08644,483.563,0.000031
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08814,478.115,0.000031
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.08983,461.347,0.000029
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.09153,452.654,0.000028
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.09322,452.339,0.000028
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.09492,428.584,0.000026
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.09661,421.122,0.000026
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.09831,421.909,0.000026
740c7fee-5b5a-448d-bb74-a9b20c8eb0c4,Ni,3,650,39.44,0.10000,406.482,0.000024
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00000,0.000,0.000000
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00169,92.890,0.000003
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00339,180.652,0.000008
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00508,279.663,0.000014
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00678,373.507,0.000022
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.00847,467.376,0.000030
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01017,552.940,0.000037
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01186,653.200,0.000047
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01356,741.649,0.000056
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01525,832.088,0.000066
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01695,921.768,0.000077
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.01864,1018.214,0.000088
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02034,1096.062,0.000097
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02203,1060.160,0.000093
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02373,1045.243,0.000091
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02542,1028.327,0.000089
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02712,1013.979,0.000087
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.02881,989.888,0.000085
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03051,976.947,0.000083
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03220,936.050,0.000078
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03390,924.830,0.000077
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03559,908.259,0.000075
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03729,886.588,0.000072
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.03898,876.370,0.000071
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04068,865.594,0.000070
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04237,834.057,0.000067
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04407,832.446,0.000066
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04576,808.269,0.000064
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04746,792.501,0.000062
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.04915,779.030,0.000060
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05085,769.264,0.000059
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05254,753.759,0.000058
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05424,725.879,0.000055
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05593,711.408,0.000053
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05763,695.673,0.000052
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.05932,698.966,0.000052
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06102,692.200,0.000051
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06271,660.754,0.000048
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06441,655.851,0.000048
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06610,646.663,0.000047
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06780,632.057,0.000045
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.06949,621.358,0.000044
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07119,606.326,0.000043
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07288,598.624,0.000042
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07458,584.042,0.000040
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07627,583.119,0.000040
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07797,548.985,0.000037
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.07966,550.884,0.000037
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08136,535.413,0.000036
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08305,523.220,0.000035
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08475,522.849,0.000035
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08644,497.941,0.000032
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08814,495.732,0.000032
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.08983,488.633,0.000031
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.09153,471.575,0.000030
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.09322,463.138,0.000029
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.09492,456.515,0.000029
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.09661,454.783,0.000028
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.09831,431.249,0.000026
d1c0f5ed-1fc0-434a-ad0f-ebbd27e76cd4,Ni,5,650,38.88,0.10000,439.088,0.000027
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00000,3.153,0.000000
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00169,88.768,0.000003
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00339,183.208,0.000008
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00508,285.522,0.000015
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00678,369.101,0.000021
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.00847,461.751,0.000029
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01017,558.083,0.000038
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01186,654.187,0.000047
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01356,742.310,0.000056
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01525,829.139,0.000066
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01695,924.071,0.000077
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.01864,1014.120,0.000087
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02034,1089.170,0.000097
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02203,1075.302,0.000095
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02373,1050.945,0.000092
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02542,1028.879,0.000089
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02712,1016.710,0.000088
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.02881,995.634,0.000085
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03051,972.931,0.000083
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03220,964.671,0.000082
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03390,950.163,0.000080
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03559,934.465,0.000078
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03729,916.068,0.000076
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.03898,901.892,0.000074
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04068,886.558,0.000072
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04237,875.371,0.000071
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04407,859.438,0.000069
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04576,843.225,0.000068
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04746,826.116,0.000066
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.04915,806.418,0.000063
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05085,789.535,0.000062
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05254,787.810,0.000061
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05424,769.448,0.000059
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05593,748.751,0.000057
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05763,745.235,0.000057
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.05932,729.460,0.000055
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06102,720.086,0.000054
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06271,710.806,0.000053
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06441,681.386,0.000050
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06610,659.575,0.000048
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06780,668.753,0.000049
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.06949,653.857,0.000047
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07119,646.204,0.000047
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07288,637.275,0.000046
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07458,617.631,0.000044
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07627,605.365,0.000042
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07797,589.815,0.000041
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.07966,583.112,0.000040
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08136,576.634,0.000040
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08305,562.695,0.000038
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08475,550.746,0.000037
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08644,543.680,0.000037
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08814,533.712,0.000036
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.08983,522.798,0.000035
c63d455e-711e-4bd6-9ecf-11c3560cf336,Ni,11,650,37.18,0.09153,518.059,0.000034
